Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), 
2025-07-01 18:15:00, 858188, 2025-07-02 18:15:00, 858755, 2025-07-03 18:15:00, 859320, 2025-07-04 18:15:00, 859907, 2025-07-05 18:15:00, 860495, 2025-07-06 18:15:00, 861073, 2025-07-07 18:15:00, 861569, 2025-07-08 18:15:00, 862125, 2025-07-09 18:15:00, 862687, 2025-07-10 18:15:00, 863287, 2025-07-11 18:15:00, 863825, 2025-07-12 18:15:00, 864387, 2025-07-13 18:15:00, 864905, 2025-07-14 18:15:00, 865419, 2025-07-15 18:15:00, 865934, 2025-07-16 18:15:00, 866370, 2025-07-17 18:15:00, 866850, 2025-07-18 18:15:00, 867323, 2025-07-19 18:15:00, 867877, 2025-07-20 18:15:00, 868367, 2025-07-21 18:15:00, 868764, 2025-07-22 18:15:00, 869175, 2025-07-23 18:15:00, 869659, 2025-07-24 18:15:00, 870112, 2025-07-25 18:15:00, 870528, 2025-07-26 18:15:00, 871050, 2025-07-27 18:15:00, 871503, 2025-07-28 18:15:00, 871993, 2025-07-29 18:15:00, 872530, 2025-07-30 18:15:00, 873045, 
2025-07-01 18:20:00, 858191, 2025-07-02 18:20:00, 858757, 2025-07-03 18:20:00, 859323, 2025-07-04 18:20:00, 859909, 2025-07-05 18:20:00, 860497, 2025-07-06 18:20:00, 861076, 2025-07-07 18:20:00, 861571, 2025-07-08 18:20:00, 862128, 2025-07-09 18:20:00, 862690, 2025-07-10 18:20:00, 863289, 2025-07-11 18:20:00, 863827, 2025-07-12 18:20:00, 864389, 2025-07-13 18:20:00, 864908, 2025-07-14 18:20:00, 865421, 2025-07-15 18:20:00, 865936, 2025-07-16 18:20:00, 866373, 2025-07-17 18:20:00, 866853, 2025-07-18 18:20:00, 867325, 2025-07-19 18:20:00, 867879, 2025-07-20 18:20:00, 868370, 2025-07-21 18:20:00, 868764, 2025-07-22 18:20:00, 869177, 2025-07-23 18:20:00, 869661, 2025-07-24 18:20:00, 870113, 2025-07-25 18:20:00, 870529, 2025-07-26 18:20:00, 871051, 2025-07-27 18:20:00, 871504, 2025-07-28 18:20:00, 871996, 2025-07-29 18:20:00, 872533, 2025-07-30 18:20:00, 873048, 
2025-07-01 18:25:00, 858194, 2025-07-02 18:25:00, 858760, 2025-07-03 18:25:00, 859325, 2025-07-04 18:25:00, 859912, 2025-07-05 18:25:00, 860500, 2025-07-06 18:25:00, 861078, 2025-07-07 18:25:00, 861574, 2025-07-08 18:25:00, 862131, 2025-07-09 18:25:00, 862692, 2025-07-10 18:25:00, 863292, 2025-07-11 18:25:00, 863830, 2025-07-12 18:25:00, 864391, 2025-07-13 18:25:00, 864910, 2025-07-14 18:25:00, 865423, 2025-07-15 18:25:00, 865939, 2025-07-16 18:25:00, 866375, 2025-07-17 18:25:00, 866855, 2025-07-18 18:25:00, 867327, 2025-07-19 18:25:00, 867882, 2025-07-20 18:25:00, 868373, 2025-07-21 18:25:00, 868764, 2025-07-22 18:25:00, 869180, 2025-07-23 18:25:00, 869663, 2025-07-24 18:25:00, 870115, 2025-07-25 18:25:00, 870529, 2025-07-26 18:25:00, 871052, 2025-07-27 18:25:00, 871505, 2025-07-28 18:25:00, 871998, 2025-07-29 18:25:00, 872535, 2025-07-30 18:25:00, 873050, 
2025-07-01 18:30:00, 858196, 2025-07-02 18:30:00, 858762, 2025-07-03 18:30:00, 859328, 2025-07-04 18:30:00, 859915, 2025-07-05 18:30:00, 860502, 2025-07-06 18:30:00, 861080, 2025-07-07 18:30:00, 861576, 2025-07-08 18:30:00, 862133, 2025-07-09 18:30:00, 862695, 2025-07-10 18:30:00, 863295, 2025-07-11 18:30:00, 863832, 2025-07-12 18:30:00, 864394, 2025-07-13 18:30:00, 864912, 2025-07-14 18:30:00, 865426, 2025-07-15 18:30:00, 865941, 2025-07-16 18:30:00, 866377, 2025-07-17 18:30:00, 866857, 2025-07-18 18:30:00, 867330, 2025-07-19 18:30:00, 867884, 2025-07-20 18:30:00, 868375, 2025-07-21 18:30:00, 868764, 2025-07-22 18:30:00, 869182, 2025-07-23 18:30:00, 869664, 2025-07-24 18:30:00, 870116, 2025-07-25 18:30:00, 870530, 2025-07-26 18:30:00, 871052, 2025-07-27 18:30:00, 871506, 2025-07-28 18:30:00, 872000, 2025-07-29 18:30:00, 872537, 2025-07-30 18:30:00, 873052, 
2025-07-01 18:35:00, 858198, 2025-07-02 18:35:00, 858764, 2025-07-03 18:35:00, 859330, 2025-07-04 18:35:00, 859917, 2025-07-05 18:35:00, 860504, 2025-07-06 18:35:00, 861083, 2025-07-07 18:35:00, 861578, 2025-07-08 18:35:00, 862135, 2025-07-09 18:35:00, 862697, 2025-07-10 18:35:00, 863297, 2025-07-11 18:35:00, 863834, 2025-07-12 18:35:00, 864396, 2025-07-13 18:35:00, 864914, 2025-07-14 18:35:00, 865428, 2025-07-15 18:35:00, 865943, 2025-07-16 18:35:00, 866379, 2025-07-17 18:35:00, 866859, 2025-07-18 18:35:00, 867332, 2025-07-19 18:35:00, 867886, 2025-07-20 18:35:00, 868377, 2025-07-21 18:35:00, 868765, 2025-07-22 18:35:00, 869184, 2025-07-23 18:35:00, 869665, 2025-07-24 18:35:00, 870118, 2025-07-25 18:35:00, 870530, 2025-07-26 18:35:00, 871053, 2025-07-27 18:35:00, 871506, 2025-07-28 18:35:00, 872002, 2025-07-29 18:35:00, 872538, 2025-07-30 18:35:00, 873053, 
2025-07-01 18:40:00, 858200, 2025-07-02 18:40:00, 858766, 2025-07-03 18:40:00, 859332, 2025-07-04 18:40:00, 859919, 2025-07-05 18:40:00, 860506, 2025-07-06 18:40:00, 861085, 2025-07-07 18:40:00, 861581, 2025-07-08 18:40:00, 862137, 2025-07-09 18:40:00, 862699, 2025-07-10 18:40:00, 863299, 2025-07-11 18:40:00, 863836, 2025-07-12 18:40:00, 864398, 2025-07-13 18:40:00, 864916, 2025-07-14 18:40:00, 865430, 2025-07-15 18:40:00, 865945, 2025-07-16 18:40:00, 866381, 2025-07-17 18:40:00, 866861, 2025-07-18 18:40:00, 867334, 2025-07-19 18:40:00, 867888, 2025-07-20 18:40:00, 868379, 2025-07-21 18:40:00, 868765, 2025-07-22 18:40:00, 869185, 2025-07-23 18:40:00, 869665, 2025-07-24 18:40:00, 870120, 2025-07-25 18:40:00, 870530, 2025-07-26 18:40:00, 871054, 2025-07-27 18:40:00, 871507, 2025-07-28 18:40:00, 872003, 2025-07-29 18:40:00, 872540, 2025-07-30 18:40:00, 873055, 
2025-07-01 18:45:00, 858202, 2025-07-02 18:45:00, 858768, 2025-07-03 18:45:00, 859334, 2025-07-04 18:45:00, 859921, 2025-07-05 18:45:00, 860508, 2025-07-06 18:45:00, 861086, 2025-07-07 18:45:00, 861582, 2025-07-08 18:45:00, 862139, 2025-07-09 18:45:00, 862701, 2025-07-10 18:45:00, 863301, 2025-07-11 18:45:00, 863838, 2025-07-12 18:45:00, 864400, 2025-07-13 18:45:00, 864918, 2025-07-14 18:45:00, 865431, 2025-07-15 18:45:00, 865947, 2025-07-16 18:45:00, 866382, 2025-07-17 18:45:00, 866863, 2025-07-18 18:45:00, 867336, 2025-07-19 18:45:00, 867889, 2025-07-20 18:45:00, 868381, 2025-07-21 18:45:00, 868765, 2025-07-22 18:45:00, 869186, 2025-07-23 18:45:00, 869666, 2025-07-24 18:45:00, 870122, 2025-07-25 18:45:00, 870531, 2025-07-26 18:45:00, 871054, 2025-07-27 18:45:00, 871507, 2025-07-28 18:45:00, 872005, 2025-07-29 18:45:00, 872541, 2025-07-30 18:45:00, 873057, 
2025-07-01 18:50:00, 858204, 2025-07-02 18:50:00, 858769, 2025-07-03 18:50:00, 859336, 2025-07-04 18:50:00, 859922, 2025-07-05 18:50:00, 860509, 2025-07-06 18:50:00, 861088, 2025-07-07 18:50:00, 861584, 2025-07-08 18:50:00, 862141, 2025-07-09 18:50:00, 862703, 2025-07-10 18:50:00, 863302, 2025-07-11 18:50:00, 863840, 2025-07-12 18:50:00, 864401, 2025-07-13 18:50:00, 864919, 2025-07-14 18:50:00, 865433, 2025-07-15 18:50:00, 865949, 2025-07-16 18:50:00, 866384, 2025-07-17 18:50:00, 866864, 2025-07-18 18:50:00, 867337, 2025-07-19 18:50:00, 867891, 2025-07-20 18:50:00, 868382, 2025-07-21 18:50:00, 868765, 2025-07-22 18:50:00, 869186, 2025-07-23 18:50:00, 869667, 2025-07-24 18:50:00, 870123, 2025-07-25 18:50:00, 870531, 2025-07-26 18:50:00, 871054, 2025-07-27 18:50:00, 871507, 2025-07-28 18:50:00, 872006, 2025-07-29 18:50:00, 872543, 2025-07-30 18:50:00, 873058, 
2025-07-01 18:55:00, 858206, 2025-07-02 18:55:00, 858770, 2025-07-03 18:55:00, 859337, 2025-07-04 18:55:00, 859924, 2025-07-05 18:55:00, 860511, 2025-07-06 18:55:00, 861090, 2025-07-07 18:55:00, 861586, 2025-07-08 18:55:00, 862142, 2025-07-09 18:55:00, 862704, 2025-07-10 18:55:00, 863304, 2025-07-11 18:55:00, 863842, 2025-07-12 18:55:00, 864403, 2025-07-13 18:55:00, 864921, 2025-07-14 18:55:00, 865435, 2025-07-15 18:55:00, 865950, 2025-07-16 18:55:00, 866385, 2025-07-17 18:55:00, 866866, 2025-07-18 18:55:00, 867339, 2025-07-19 18:55:00, 867892, 2025-07-20 18:55:00, 868383, 2025-07-21 18:55:00, 868765, 2025-07-22 18:55:00, 869187, 2025-07-23 18:55:00, 869667, 2025-07-24 18:55:00, 870124, 2025-07-25 18:55:00, 870532, 2025-07-26 18:55:00, 871055, 2025-07-27 18:55:00, 871508, 2025-07-28 18:55:00, 872008, 2025-07-29 18:55:00, 872544, 2025-07-30 18:55:00, 873059, 
2025-07-01 19:00:00, 858207, 2025-07-02 19:00:00, 858772, 2025-07-03 19:00:00, 859339, 2025-07-04 19:00:00, 859925, 2025-07-05 19:00:00, 860512, 2025-07-06 19:00:00, 861091, 2025-07-07 19:00:00, 861587, 2025-07-08 19:00:00, 862144, 2025-07-09 19:00:00, 862706, 2025-07-10 19:00:00, 863305, 2025-07-11 19:00:00, 863843, 2025-07-12 19:00:00, 864404, 2025-07-13 19:00:00, 864922, 2025-07-14 19:00:00, 865436, 2025-07-15 19:00:00, 865951, 2025-07-16 19:00:00, 866387, 2025-07-17 19:00:00, 866867, 2025-07-18 19:00:00, 867340, 2025-07-19 19:00:00, 867894, 2025-07-20 19:00:00, 868383, 2025-07-21 19:00:00, 868766, 2025-07-22 19:00:00, 869188, 2025-07-23 19:00:00, 869667, 2025-07-24 19:00:00, 870125, 2025-07-25 19:00:00, 870532, 2025-07-26 19:00:00, 871055, 2025-07-27 19:00:00, 871508, 2025-07-28 19:00:00, 872009, 2025-07-29 19:00:00, 872545, 2025-07-30 19:00:00, 873060, 
2025-07-01 19:05:00, 858208, 2025-07-02 19:05:00, 858772, 2025-07-03 19:05:00, 859340, 2025-07-04 19:05:00, 859927, 2025-07-05 19:05:00, 860513, 2025-07-06 19:05:00, 861092, 2025-07-07 19:05:00, 861588, 2025-07-08 19:05:00, 862145, 2025-07-09 19:05:00, 862707, 2025-07-10 19:05:00, 863306, 2025-07-11 19:05:00, 863844, 2025-07-12 19:05:00, 864406, 2025-07-13 19:05:00, 864923, 2025-07-14 19:05:00, 865437, 2025-07-15 19:05:00, 865953, 2025-07-16 19:05:00, 866388, 2025-07-17 19:05:00, 866868, 2025-07-18 19:05:00, 867341, 2025-07-19 19:05:00, 867895, 2025-07-20 19:05:00, 868384, 2025-07-21 19:05:00, 868766, 2025-07-22 19:05:00, 869188, 2025-07-23 19:05:00, 869668, 2025-07-24 19:05:00, 870125, 2025-07-25 19:05:00, 870532, 2025-07-26 19:05:00, 871056, 2025-07-27 19:05:00, 871508, 2025-07-28 19:05:00, 872009, 2025-07-29 19:05:00, 872546, 2025-07-30 19:05:00, 873061, 
2025-07-01 19:10:00, 858210, 2025-07-02 19:10:00, 858773, 2025-07-03 19:10:00, 859342, 2025-07-04 19:10:00, 859928, 2025-07-05 19:10:00, 860514, 2025-07-06 19:10:00, 861093, 2025-07-07 19:10:00, 861590, 2025-07-08 19:10:00, 862146, 2025-07-09 19:10:00, 862708, 2025-07-10 19:10:00, 863308, 2025-07-11 19:10:00, 863845, 2025-07-12 19:10:00, 864407, 2025-07-13 19:10:00, 864924, 2025-07-14 19:10:00, 865438, 2025-07-15 19:10:00, 865954, 2025-07-16 19:10:00, 866389, 2025-07-17 19:10:00, 866869, 2025-07-18 19:10:00, 867342, 2025-07-19 19:10:00, 867896, 2025-07-20 19:10:00, 868384, 2025-07-21 19:10:00, 868766, 2025-07-22 19:10:00, 869188, 2025-07-23 19:10:00, 869668, 2025-07-24 19:10:00, 870126, 2025-07-25 19:10:00, 870532, 2025-07-26 19:10:00, 871056, 2025-07-27 19:10:00, 871508, 2025-07-28 19:10:00, 872010, 2025-07-29 19:10:00, 872547, 2025-07-30 19:10:00, 873062, 
2025-07-01 19:15:00, 858211, 2025-07-02 19:15:00, 858774, 2025-07-03 19:15:00, 859343, 2025-07-04 19:15:00, 859929, 2025-07-05 19:15:00, 860515, 2025-07-06 19:15:00, 861093, 2025-07-07 19:15:00, 861591, 2025-07-08 19:15:00, 862147, 2025-07-09 19:15:00, 862709, 2025-07-10 19:15:00, 863309, 2025-07-11 19:15:00, 863846, 2025-07-12 19:15:00, 864408, 2025-07-13 19:15:00, 864925, 2025-07-14 19:15:00, 865439, 2025-07-15 19:15:00, 865955, 2025-07-16 19:15:00, 866390, 2025-07-17 19:15:00, 866870, 2025-07-18 19:15:00, 867343, 2025-07-19 19:15:00, 867897, 2025-07-20 19:15:00, 868385, 2025-07-21 19:15:00, 868766, 2025-07-22 19:15:00, 869189, 2025-07-23 19:15:00, 869668, 2025-07-24 19:15:00, 870126, 2025-07-25 19:15:00, 870533, 2025-07-26 19:15:00, 871056, 2025-07-27 19:15:00, 871508, 2025-07-28 19:15:00, 872011, 2025-07-29 19:15:00, 872547, 2025-07-30 19:15:00, 873063, 
2025-07-01 19:20:00, 858212, 2025-07-02 19:20:00, 858774, 2025-07-03 19:20:00, 859343, 2025-07-04 19:20:00, 859930, 2025-07-05 19:20:00, 860516, 2025-07-06 19:20:00, 861094, 2025-07-07 19:20:00, 861592, 2025-07-08 19:20:00, 862148, 2025-07-09 19:20:00, 862710, 2025-07-10 19:20:00, 863309, 2025-07-11 19:20:00, 863847, 2025-07-12 19:20:00, 864409, 2025-07-13 19:20:00, 864926, 2025-07-14 19:20:00, 865440, 2025-07-15 19:20:00, 865955, 2025-07-16 19:20:00, 866390, 2025-07-17 19:20:00, 866871, 2025-07-18 19:20:00, 867344, 2025-07-19 19:20:00, 867898, 2025-07-20 19:20:00, 868385, 2025-07-21 19:20:00, 868766, 2025-07-22 19:20:00, 869189, 2025-07-23 19:20:00, 869669, 2025-07-24 19:20:00, 870127, 2025-07-25 19:20:00, 870533, 2025-07-26 19:20:00, 871056, 2025-07-27 19:20:00, 871509, 2025-07-28 19:20:00, 872012, 2025-07-29 19:20:00, 872548, 2025-07-30 19:20:00, 873063, 
2025-07-01 19:25:00, 858212, 2025-07-02 19:25:00, 858774, 2025-07-03 19:25:00, 859344, 2025-07-04 19:25:00, 859931, 2025-07-05 19:25:00, 860517, 2025-07-06 19:25:00, 861094, 2025-07-07 19:25:00, 861592, 2025-07-08 19:25:00, 862149, 2025-07-09 19:25:00, 862711, 2025-07-10 19:25:00, 863310, 2025-07-11 19:25:00, 863848, 2025-07-12 19:25:00, 864409, 2025-07-13 19:25:00, 864927, 2025-07-14 19:25:00, 865441, 2025-07-15 19:25:00, 865956, 2025-07-16 19:25:00, 866391, 2025-07-17 19:25:00, 866872, 2025-07-18 19:25:00, 867345, 2025-07-19 19:25:00, 867898, 2025-07-20 19:25:00, 868385, 2025-07-21 19:25:00, 868766, 2025-07-22 19:25:00, 869189, 2025-07-23 19:25:00, 869669, 2025-07-24 19:25:00, 870127, 2025-07-25 19:25:00, 870533, 2025-07-26 19:25:00, 871056, 2025-07-27 19:25:00, 871509, 2025-07-28 19:25:00, 872012, 2025-07-29 19:25:00, 872548, 2025-07-30 19:25:00, 873064, 
2025-07-01 19:30:00, 858213, 2025-07-02 19:30:00, 858775, 2025-07-03 19:30:00, 859345, 2025-07-04 19:30:00, 859931, 2025-07-05 19:30:00, 860518, 2025-07-06 19:30:00, 861094, 2025-07-07 19:30:00, 861593, 2025-07-08 19:30:00, 862150, 2025-07-09 19:30:00, 862711, 2025-07-10 19:30:00, 863311, 2025-07-11 19:30:00, 863849, 2025-07-12 19:30:00, 864410, 2025-07-13 19:30:00, 864927, 2025-07-14 19:30:00, 865441, 2025-07-15 19:30:00, 865957, 2025-07-16 19:30:00, 866392, 2025-07-17 19:30:00, 866872, 2025-07-18 19:30:00, 867345, 2025-07-19 19:30:00, 867898, 2025-07-20 19:30:00, 868385, 2025-07-21 19:30:00, 868767, 2025-07-22 19:30:00, 869189, 2025-07-23 19:30:00, 869669, 2025-07-24 19:30:00, 870127, 2025-07-25 19:30:00, 870533, 2025-07-26 19:30:00, 871057, 2025-07-27 19:30:00, 871509, 2025-07-28 19:30:00, 872013, 2025-07-29 19:30:00, 872549, 2025-07-30 19:30:00, 873064, 
2025-07-01 19:35:00, 858214, 2025-07-02 19:35:00, 858775, 2025-07-03 19:35:00, 859346, 2025-07-04 19:35:00, 859932, 2025-07-05 19:35:00, 860518, 2025-07-06 19:35:00, 861095, 2025-07-07 19:35:00, 861594, 2025-07-08 19:35:00, 862150, 2025-07-09 19:35:00, 862712, 2025-07-10 19:35:00, 863311, 2025-07-11 19:35:00, 863849, 2025-07-12 19:35:00, 864411, 2025-07-13 19:35:00, 864928, 2025-07-14 19:35:00, 865442, 2025-07-15 19:35:00, 865957, 2025-07-16 19:35:00, 866392, 2025-07-17 19:35:00, 866873, 2025-07-18 19:35:00, 867346, 2025-07-19 19:35:00, 867899, 2025-07-20 19:35:00, 868386, 2025-07-21 19:35:00, 868767, 2025-07-22 19:35:00, 869189, 2025-07-23 19:35:00, 869669, 2025-07-24 19:35:00, 870127, 2025-07-25 19:35:00, 870533, 2025-07-26 19:35:00, 871057, 2025-07-27 19:35:00, 871509, 2025-07-28 19:35:00, 872013, 2025-07-29 19:35:00, 872549, 2025-07-30 19:35:00, 873065, 
2025-07-01 19:40:00, 858214, 2025-07-02 19:40:00, 858775, 2025-07-03 19:40:00, 859346, 2025-07-04 19:40:00, 859933, 2025-07-05 19:40:00, 860519, 2025-07-06 19:40:00, 861095, 2025-07-07 19:40:00, 861594, 2025-07-08 19:40:00, 862151, 2025-07-09 19:40:00, 862712, 2025-07-10 19:40:00, 863312, 2025-07-11 19:40:00, 863850, 2025-07-12 19:40:00, 864411, 2025-07-13 19:40:00, 864928, 2025-07-14 19:40:00, 865442, 2025-07-15 19:40:00, 865958, 2025-07-16 19:40:00, 866392, 2025-07-17 19:40:00, 866873, 2025-07-18 19:40:00, 867346, 2025-07-19 19:40:00, 867899, 2025-07-20 19:40:00, 868386, 2025-07-21 19:40:00, 868767, 2025-07-22 19:40:00, 869189, 2025-07-23 19:40:00, 869669, 2025-07-24 19:40:00, 870127, 2025-07-25 19:40:00, 870533, 2025-07-26 19:40:00, 871057, 2025-07-27 19:40:00, 871509, 2025-07-28 19:40:00, 872013, 2025-07-29 19:40:00, 872549, 2025-07-30 19:40:00, 873065, 
2025-07-01 19:45:00, 858215, 2025-07-02 19:45:00, 858775, 2025-07-03 19:45:00, 859346, 2025-07-04 19:45:00, 859933, 2025-07-05 19:45:00, 860519, 2025-07-06 19:45:00, 861095, 2025-07-07 19:45:00, 861595, 2025-07-08 19:45:00, 862151, 2025-07-09 19:45:00, 862713, 2025-07-10 19:45:00, 863312, 2025-07-11 19:45:00, 863850, 2025-07-12 19:45:00, 864411, 2025-07-13 19:45:00, 864929, 2025-07-14 19:45:00, 865443, 2025-07-15 19:45:00, 865958, 2025-07-16 19:45:00, 866393, 2025-07-17 19:45:00, 866873, 2025-07-18 19:45:00, 867346, 2025-07-19 19:45:00, 867899, 2025-07-20 19:45:00, 868386, 2025-07-21 19:45:00, 868767, 2025-07-22 19:45:00, 869189, 2025-07-23 19:45:00, 869669, 2025-07-24 19:45:00, 870127, 2025-07-25 19:45:00, 870533, 2025-07-26 19:45:00, 871057, 2025-07-27 19:45:00, 871509, 2025-07-28 19:45:00, 872013, 2025-07-29 19:45:00, 872550, 2025-07-30 19:45:00, 873065, 
2025-07-01 19:50:00, 858215, 2025-07-02 19:50:00, 858775, 2025-07-03 19:50:00, 859347, 2025-07-04 19:50:00, 859933, 2025-07-05 19:50:00, 860519, 2025-07-06 19:50:00, 861095, 2025-07-07 19:50:00, 861595, 2025-07-08 19:50:00, 862152, 2025-07-09 19:50:00, 862713, 2025-07-10 19:50:00, 863313, 2025-07-11 19:50:00, 863850, 2025-07-12 19:50:00, 864412, 2025-07-13 19:50:00, 864929, 2025-07-14 19:50:00, 865443, 2025-07-15 19:50:00, 865958, 2025-07-16 19:50:00, 866393, 2025-07-17 19:50:00, 866874, 2025-07-18 19:50:00, 867347, 2025-07-19 19:50:00, 867899, 2025-07-20 19:50:00, 868386, 2025-07-21 19:50:00, 868767, 2025-07-22 19:50:00, 869190, 2025-07-23 19:50:00, 869669, 2025-07-24 19:50:00, 870127, 2025-07-25 19:50:00, 870533, 2025-07-26 19:50:00, 871057, 2025-07-27 19:50:00, 871509, 2025-07-28 19:50:00, 872013, 2025-07-29 19:50:00, 872550, 2025-07-30 19:50:00, 873065, 
2025-07-01 19:55:00, 858215, 2025-07-02 19:55:00, 858775, 2025-07-03 19:55:00, 859347, 2025-07-04 19:55:00, 859934, 2025-07-05 19:55:00, 860519, 2025-07-06 19:55:00, 861095, 2025-07-07 19:55:00, 861595, 2025-07-08 19:55:00, 862152, 2025-07-09 19:55:00, 862713, 2025-07-10 19:55:00, 863313, 2025-07-11 19:55:00, 863851, 2025-07-12 19:55:00, 864412, 2025-07-13 19:55:00, 864929, 2025-07-14 19:55:00, 865443, 2025-07-15 19:55:00, 865958, 2025-07-16 19:55:00, 866393, 2025-07-17 19:55:00, 866874, 2025-07-18 19:55:00, 867347, 2025-07-19 19:55:00, 867899, 2025-07-20 19:55:00, 868386, 2025-07-21 19:55:00, 868767, 2025-07-22 19:55:00, 869190, 2025-07-23 19:55:00, 869669, 2025-07-24 19:55:00, 870127, 2025-07-25 19:55:00, 870533, 2025-07-26 19:55:00, 871057, 2025-07-27 19:55:00, 871509, 2025-07-28 19:55:00, 872013, 2025-07-29 19:55:00, 872550, 2025-07-30 19:55:00, 873065, 
2025-07-01 20:00:00, 858216, 2025-07-02 20:00:00, 858775, 2025-07-03 20:00:00, 859347, 2025-07-04 20:00:00, 859934, 2025-07-05 20:00:00, 860520, 2025-07-06 20:00:00, 861095, 2025-07-07 20:00:00, 861595, 2025-07-08 20:00:00, 862152, 2025-07-09 20:00:00, 862713, 2025-07-10 20:00:00, 863313, 2025-07-11 20:00:00, 863851, 2025-07-12 20:00:00, 864412, 2025-07-13 20:00:00, 864929, 2025-07-14 20:00:00, 865443, 2025-07-15 20:00:00, 865958, 2025-07-16 20:00:00, 866393, 2025-07-17 20:00:00, 866874, 2025-07-18 20:00:00, 867347, 2025-07-19 20:00:00, 867899, 2025-07-20 20:00:00, 868386, 2025-07-21 20:00:00, 868767, 2025-07-22 20:00:00, 869190, 2025-07-23 20:00:00, 869669, 2025-07-24 20:00:00, 870127, 2025-07-25 20:00:00, 870533, 2025-07-26 20:00:00, 871057, 2025-07-27 20:00:00, 871509, 2025-07-28 20:00:00, 872013, 2025-07-29 20:00:00, 872550, 2025-07-30 20:00:00, 873065, 
2025-07-01 20:05:00, 858216, 2025-07-02 20:05:00, 858775, 2025-07-03 20:05:00, 859347, 2025-07-04 20:05:00, 859934, 2025-07-05 20:05:00, 860520, 2025-07-06 20:05:00, 861095, 2025-07-07 20:05:00, 861595, 2025-07-08 20:05:00, 862152, 2025-07-09 20:05:00, 862713, 2025-07-10 20:05:00, 863313, 2025-07-11 20:05:00, 863851, 2025-07-12 20:05:00, 864412, 2025-07-13 20:05:00, 864929, 2025-07-14 20:05:00, 865443, 2025-07-15 20:05:00, 865959, 2025-07-16 20:05:00, 866393, 2025-07-17 20:05:00, 866874, 2025-07-18 20:05:00, 867347, 2025-07-19 20:05:00, 867899, 2025-07-20 20:05:00, 868386, 2025-07-21 20:05:00, 868767, 2025-07-22 20:05:00, 869190, 2025-07-23 20:05:00, 869669, 2025-07-24 20:05:00, 870128, 2025-07-25 20:05:00, 870533, 2025-07-26 20:05:00, 871057, 2025-07-27 20:05:00, 871509, 2025-07-28 20:05:00, 872014, 2025-07-29 20:05:00, 872550, 2025-07-30 20:05:00, 873065, 
2025-07-01 20:10:00, 858216, 2025-07-02 20:10:00, 858775, 2025-07-03 20:10:00, 859347, 2025-07-04 20:10:00, 859934, 2025-07-05 20:10:00, 860520, 2025-07-06 20:10:00, 861095, 2025-07-07 20:10:00, 861595, 2025-07-08 20:10:00, 862152, 2025-07-09 20:10:00, 862714, 2025-07-10 20:10:00, 863313, 2025-07-11 20:10:00, 863851, 2025-07-12 20:10:00, 864412, 2025-07-13 20:10:00, 864929, 2025-07-14 20:10:00, 865443, 2025-07-15 20:10:00, 865959, 2025-07-16 20:10:00, 866393, 2025-07-17 20:10:00, 866874, 2025-07-18 20:10:00, 867347, 2025-07-19 20:10:00, 867899, 2025-07-20 20:10:00, 868386, 2025-07-21 20:10:00, 868767, 2025-07-22 20:10:00, 869190, 2025-07-23 20:10:00, 869669, 2025-07-24 20:10:00, 870128, 2025-07-25 20:10:00, 870533, 2025-07-26 20:10:00, 871057, 2025-07-27 20:10:00, 871509, 2025-07-28 20:10:00, 872014, 2025-07-29 20:10:00, 872550, 2025-07-30 20:10:00, 873065, 
